% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 18:16"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity
7295.808140931753,3.2081155336335693E-10,3.763611530023905E-10,3.7978202100856396E-10,3.8332197172111513E-10,3.867425351203871E-10,3.9013749827004805E-10,3.935616471947957E-10,3.970079245506026E-10,4.0049631661833863E-10,4.040196927919022E-10,4.075280121050667E-10,4.1106944605989575E-10,4.146040794399973E-10,4.1812743855031945E-10,4.2163499908704713E-10,4.251169872105223E-10,4.285715883395623E-10,4.3199238350635986E-10,4.3538903687345813E-10,4.38759043217301E-10,4.4206589582229184E-10,4.4532764379797547E-10,4.486055487486278E-10,4.517944593606415E-10,4.5477933757874113E-10,4.579625494795408E-10,4.610902984504866E-10,4.641678086104366E-10,4.672208499491327E-10,4.702290427782919E-10,4.731902472912478E-10,4.761019086990751E-10,4.789918059117741E-10,4.818207384478774E-10,4.846311204048787E-10,4.873635662029387E-10,4.90065784358697E-10,4.928653873944931E-10,4.954618281912925E-10,4.979994273705963E-10,5.005078433950709E-10,5.029458110379545E-10
7374.257690834246,3.208115533633573E-10,3.763655108594379E-10,3.797808491783668E-10,3.833091180470146E-10,3.8674805713884655E-10,3.901459089349132E-10,3.9356876654737394E-10,3.970180376050277E-10,4.0050405403329054E-10,4.0402666275613815E-10,4.075349095791491E-10,4.1107052998932347E-10,4.1460000271614933E-10,4.181186373884848E-10,4.216222488394393E-10,4.251002403754234E-10,4.285506074425825E-10,4.319667879622397E-10,4.3535731101095853E-10,4.38719861058636E-10,4.420221051809131E-10,4.4527764446097886E-10,4.4855150635122745E-10,4.517333793986611E-10,4.5471125506047195E-10,4.578942194757659E-10,4.6101565862081346E-10,4.640855489344122E-10,4.671292486078382E-10,4.701305072434768E-10,4.730828020432414E-10,4.75985847391491E-10,4.788667811409813E-10,4.816880031536778E-10,4.84489456304152E-10,4.872122055709575E-10,4.899050178262351E-10,4.927059183601412E-10,4.952881267691405E-10,4.978179522256234E-10,5.003172081208354E-10,5.027460656564276E-10
7452.707240736737,3.2081155336335714E-10,3.7637111876014414E-10,3.797807661552227E-10,3.832962770604834E-10,3.867517247365573E-10,3.901534559738043E-10,3.935756783212242E-10,3.970286248364214E-10,4.005123261310365E-10,4.040337024615612E-10,4.0754232064844386E-10,4.1107250485561423E-10,4.145968679730885E-10,4.1811066248738107E-10,4.216101348172048E-10,4.250839166149604E-10,4.2852985909265955E-10,4.319412463252525E-10,4.353251474465011E-10,4.386799292048215E-10,4.4197755155085084E-10,4.452268737879514E-10,4.4849605108841426E-10,4.5167092068475564E-10,4.5464441620550336E-10,4.5782613628584777E-10,4.609406008635316E-10,4.640022661295404E-10,4.670363155271826E-10,4.700306417656318E-10,4.729737855979181E-10,4.758680188453512E-10,4.787398677894536E-10,4.815533623771767E-10,4.843456411014622E-10,4.870587532028337E-10,4.897419151219291E-10,4.925424793726393E-10,4.951106820926315E-10,4.976329436601976E-10,5.001229649196157E-10,5.025427579171581E-10
7531.15679063923,3.2081155336335693E-10,3.763777631753661E-10,3.797816859658564E-10,3.832837693818563E-10,3.867536874512791E-10,3.9016009375094346E-10,3.935823058607376E-10,3.970394298099826E-10,4.0052099527118105E-10,4.0404074401719734E-10,4.0755005451913803E-10,4.110752007883059E-10,4.145945501262754E-10,4.1810343885391324E-10,4.215986032994347E-10,4.250679774438531E-10,4.285093139174885E-10,4.319157402555789E-10,4.352925533579201E-10,4.386393015773947E-10,4.419322591483177E-10,4.4517535118928205E-10,4.4843917641096385E-10,4.516070861150115E-10,4.5457890696858153E-10,4.5775822980300503E-10,4.6086503054137696E-10,4.6391785370535423E-10,4.669419800791158E-10,4.699293456565348E-10,4.728631096486278E-10,4.757483453766966E-10,4.786109914130453E-10,4.814167287661103E-10,4.841995894096112E-10,4.869031317420119E-10,4.895764194453759E-10,4.923748178083059E-10,4.949293948859372E-10,4.974442990770949E-10,4.999250333918415E-10,5.023358118514476E-10
7609.606340541722,3.2081155336335714E-10,3.7638522898336854E-10,3.7978352347743945E-10,3.832719159070111E-10,3.867541063275276E-10,3.9016578319133785E-10,3.935885759905424E-10,3.9705019921741507E-10,4.005299238571959E-10,4.0404772143983803E-10,4.0755792265518543E-10,4.1107844858466545E-10,4.1459292433950477E-10,4.1809689234903343E-10,4.21587601386199E-10,4.25052385383098E-10,4.284889437512627E-10,4.3189025281393307E-10,4.352595388574745E-10,4.3859803653299124E-10,4.4188626005731777E-10,4.451231000693346E-10,4.4838087937691467E-10,4.515418798770398E-10,4.5451480984893747E-10,4.576904256996439E-10,4.607888496227216E-10,4.6383220529099624E-10,4.668461734570292E-10,4.698265165406295E-10,4.727506867228744E-10,4.756267501484527E-10,4.784800788473783E-10,4.812780142287884E-10,4.84051218351587E-10,4.867452644819042E-10,4.894084774494334E-10,4.922026833468632E-10,4.94744171479456E-10,4.972519183440734E-10,4.997233362843774E-10,5.021251583841289E-10
7688.055890444214,3.2081155336335693E-10,3.763933003394656E-10,3.7978619154494666E-10,3.8326102774956634E-10,3.867531516305088E-10,3.901704928252783E-10,3.9359441976560113E-10,3.970606823946526E-10,4.0053897404171703E-10,4.0405457116543865E-10,4.0756574103758203E-10,4.110820802930106E-10,4.145918664629669E-10,4.1809094750679656E-10,4.215770748502687E-10,4.2503710158405027E-10,4.2846871910707254E-10,4.318647655547869E-10,4.352261135012715E-10,4.385561929580801E-10,4.4183958867359767E-10,4.4507014535398845E-10,4.4832115967645565E-10,4.5147530624405214E-10,4.5445219769317964E-10,4.576226445682608E-10,4.607119566328893E-10,4.637452124989037E-10,4.667488272344046E-10,4.697220509961599E-10,4.726364309856165E-10,4.755031574289025E-10,4.783470577030952E-10,4.811371293038825E-10,4.839004471029573E-10,4.86585073945277E-10,4.892380374998986E-10,4.920258322458566E-10,4.945549248753142E-10,4.970557031519571E-10,4.995178011747658E-10,5.019107317680873E-10
7766.505440346706,3.2081155336335693E-10,3.7640153274618246E-10,3.797894074491437E-10,3.8325133475471706E-10,3.867507248219158E-10,3.9017390811183944E-10,3.9359950655585527E-10,3.970703299372968E-10,4.0054778407384494E-10,4.0406100539731065E-10,4.0757305591703676E-10,4.1108571317646407E-10,4.145910592888044E-10,4.1808534523478456E-10,4.215667880956407E-10,4.250219060469027E-10,4.2844842530195455E-10,4.31839080029542E-10,4.3519208406814124E-10,4.3851363500341536E-10,4.4179208709056656E-10,4.450163304214099E-10,4.4825980326982175E-10,4.514071730198967E-10,4.5439116139746867E-10,4.5755471796692853E-10,4.606341114512974E-10,4.6365658941344156E-10,4.666497035169846E-10,4.696156574500321E-10,4.725200675447989E-10,4.753773162728095E-10,4.782116752725077E-10,4.809938073680535E-10,4.837470087708325E-10,4.864223124194969E-10,4.890648729064575E-10,4.918436963590276E-10,4.943613263467127E-10,4.968553449382137E-10,4.993081568253246E-10,5.016922515445327E-10
7844.954990249198,3.2081155336335693E-10,3.764097999319216E-10,3.7979309477301003E-10,3.83242877115675E-10,3.8674699100783625E-10,3.901760827928884E-10,3.9360384860005405E-10,3.9707902167478707E-10,4.0055630353599867E-10,4.040670236445254E-10,4.07579822953741E-10,4.110892694246366E-10,4.145904312534168E-10,4.180800277013258E-10,4.2155669044533474E-10,4.250067551726853E-10,4.284280259819332E-10,4.318131624070137E-10,4.3515744211209133E-10,4.3847037915069233E-10,4.4174375886501893E-10,4.449616463381599E-10,4.4819680664056406E-10,4.5133746964270855E-10,4.543316269896988E-10,4.574865397898376E-10,4.605552206742703E-10,4.635662567393341E-10,4.66548738421111E-10,4.695072580822082E-10,4.724015398774546E-10,4.752491654491054E-10,4.78073872625193E-10,4.808479741220641E-10,4.835908403984855E-10,4.862569021720096E-10,4.888889236357353E-10,4.916561830312937E-10,4.941633270587171E-10,4.966507632654621E-10,4.99094335836393E-10,5.014696349116563E-10
7923.40454015169,3.2081155336335693E-10,3.7641811160523294E-10,3.79797292505083E-10,3.83235722696731E-10,3.8674235423622407E-10,3.901772991099689E-10,3.9360764891479107E-10,3.970868697196726E-10,4.0056461385288407E-10,4.0407276306512456E-10,4.0758616835728893E-10,4.110927982178667E-10,4.145900221997422E-10,4.1807504076797273E-10,4.215468393537184E-10,4.2499172085313646E-10,4.2840760398882604E-10,4.317870963464058E-10,4.351223313454692E-10,4.3842659571172557E-10,4.416947503660807E-10,4.449062172785065E-10,4.481323421301814E-10,4.5126633808464873E-10,4.542733671177829E-10,4.574179850639997E-10,4.604752355733749E-10,4.634742300687647E-10,4.664459751561619E-10,4.693968815294673E-10,4.722809046939886E-10,4.751187577877475E-10,4.77933709803654E-10,4.806996622406778E-10,4.834320021874947E-10,4.860888746484813E-10,4.8871024710716E-10,4.914635008924056E-10,4.9396108548461E-10,4.964420425087219E-10,4.988764303532678E-10,5.012429738189545E-10
8001.854090054182,3.208115533633573E-10,3.7642631674101975E-10,3.7980191519439693E-10,3.832299374504275E-10,3.8673709484020715E-10,3.901776770976014E-10,3.93610950736882E-10,3.970938150521627E-10,4.0057264051915144E-10,4.040782135539062E-10,4.075920310056797E-10,4.11096195818911E-10,4.1458973741743267E-10,4.180703102508868E-10,4.2153717929375963E-10,4.249767664879136E-10,4.283871338115315E-10,4.3176086252700877E-10,4.350867912871159E-10,4.3838236243033973E-10,4.4164510974285514E-10,4.448500722977152E-10,4.4806647414255254E-10,4.5119382021898627E-10,4.5421612447380577E-10,4.5734884341910963E-10,4.6039400167459585E-10,4.6338040584982716E-10,4.663413539702239E-10,4.692844357199418E-10,4.721580993655231E-10,4.74986040468337E-10,4.77791140658233E-10,4.805487954221924E-10,4.832704440260166E-10,4.859181625942634E-10,4.885288044026126E-10,4.91265686072191E-10,4.937546378461681E-10,4.96229157771284E-10,4.986544329911364E-10,5.010122597808151E-10
8080.303639956674,3.208115533633573E-10,3.7643426782094954E-10,3.79806876492579E-10,3.8322557606195093E-10,3.867314891699145E-10,3.9017733774105627E-10,3.9361379834668833E-10,3.970998209087841E-10,4.005803104158553E-10,4.040833652523254E-10,4.0759735379504716E-10,4.1109936064016697E-10,4.145894822035492E-10,4.18065760865329E-10,4.21527653215626E-10,4.249618536477531E-10,4.283665880165558E-10,4.3173443940071436E-10,4.350508594994839E-10,4.383377533855486E-10,4.415948778377628E-10,4.4479323337341654E-10,4.4799926538954756E-10,4.5111995420708064E-10,4.5415962842231327E-10,4.572788996497107E-10,4.6031136274705926E-10,4.6328467991133005E-10,4.662348152659944E-10,4.691698270500617E-10,4.72033059537845E-10,4.748509600908871E-10,4.776461187742138E-10,4.803952971837725E-10,4.831061145666729E-10,4.857446980685871E-10,4.88344555504286E-10,4.910627862008852E-10,4.935440213525364E-10,4.960120862595263E-10,4.984283342991561E-10,5.007774896801848E-10
8158.753189859164,3.2081155336335693E-10,3.7644181947290794E-10,3.7981208644287817E-10,3.832226775666402E-10,3.86725807981397E-10,3.901764026824232E-10,3.936162366116059E-10,3.9710487033588717E-10,4.0058755340688005E-10,4.0408820955192007E-10,4.076020833663647E-10,4.111021920074408E-10,4.145891583280934E-10,4.1806131422737967E-10,4.215182003027127E-10,4.2494693966886624E-10,4.283459348398199E-10,4.3170780100522847E-10,4.3501457153565106E-10,4.382928368038127E-10,4.4154408899023646E-10,4.447357132394171E-10,4.4793077507240205E-10,4.510447731607047E-10,4.5410358440859787E-10,4.572079275457318E-10,4.602271570205229E-10,4.631869456193558E-10,4.661262962609967E-10,4.690529582006088E-10,4.719057161775535E-10,4.747134596065434E-10,4.774985947238287E-10,4.802390883067727E-10,4.829389589327799E-10,4.85568408669779E-10,4.881574566157649E-10,4.908548628376113E-10,4.933292737753078E-10,4.957908056598669E-10,4.981981219239799E-10,5.005386645292772E-10
8237.202739761657,3.2081155336335693E-10,3.7644887447856766E-10,3.7981747972677235E-10,3.8322123814481663E-10,3.867201995113834E-10,3.901749307930216E-10,3.936182816312524E-10,3.971089648879538E-10,4.005943229512308E-10,4.0409273828315154E-10,4.076061864627215E-10,4.111046260947372E-10,4.1458869765958946E-10,4.1805691842089296E-10,4.2150877769410487E-10,4.2493199155134516E-10,4.283251467411279E-10,4.316809230297338E-10,4.349779387055574E-10,4.382476401622515E-10,4.414927487744816E-10,4.446775024310952E-10,4.478610221698675E-10,4.509682800231442E-10,4.5404782788203945E-10,4.571357951440447E-10,4.6014128646246474E-10,4.630871293093614E-10,4.660157552430096E-10,4.689337632247915E-10,4.717760186598143E-10,4.745734955622258E-10,4.773485305083979E-10,4.800801141748974E-10,4.827689347312387E-10,4.853892378459576E-10,4.879674705019046E-10,4.9064193132121E-10,4.931103947164205E-10,4.955652809246511E-10,4.979637642570014E-10,5.002957736942016E-10
8315.652289664149,3.2081155336335714E-10,3.764554186987226E-10,3.798230184339404E-10,3.83221157213817E-10,3.867147039454734E-10,3.9017296680156094E-10,3.936199557660106E-10,3.971121750224003E-10,4.006006179470115E-10,4.04096953771024E-10,4.07609677694114E-10,4.111066564193096E-10,4.145880725090155E-10,4.1805254104164095E-10,4.214993534648288E-10,4.249169785644157E-10,4.283041951538553E-10,4.316537775586369E-10,4.349409542784565E-10,4.3820215154442185E-10,4.414408382421833E-10,4.446185722689919E-10,4.477900119745862E-10,4.508904633098504E-10,4.539921626301668E-10,4.5706239509239017E-10,4.60053679304257E-10,4.629851843395214E-10,4.659031582943198E-10,4.688121928968052E-10,4.716439199083199E-10,4.744310233412806E-10,4.771958825595802E-10,4.799183163625322E-10,4.825959874812217E-10,4.852071187544503E-10,4.877745382750694E-10,4.904240493969546E-10,4.928873691502857E-10,4.953354698864961E-10,4.977252103426306E-10,5.000487789139038E-10
8394.101839566642,3.2081155336335693E-10,3.764613901294031E-10,3.7982860840535194E-10,3.832222851142927E-10,3.867094692157384E-10,3.9017063517716755E-10,3.936213103528851E-10,3.9711457530222553E-10,4.006063981839304E-10,4.0410083084123276E-10,4.0761254090526966E-10,4.1110822340129143E-10,4.1458719150095816E-10,4.1804808210726013E-10,4.2148983792805724E-10,4.249018213511645E-10,4.282830107266019E-10,4.3162630049133644E-10,4.3490361989285996E-10,4.381563766677197E-10,4.413883465084437E-10,4.445588936151806E-10,4.4771779729234033E-10,4.508113382969698E-10,4.5393604152673147E-10,4.5698741551388653E-10,4.599641343920625E-10,4.6288100369520767E-10,4.657884198791385E-10,4.686881400329594E-10,4.715093256864368E-10,4.742859626341117E-10,4.770405761993698E-10,4.797535869863734E-10,4.824200342582432E-10,4.850219528690482E-10,4.875785817676701E-10,4.902014527837513E-10,4.926602778615222E-10,4.951013846703176E-10,4.974824693998295E-10,4.997976924027237E-10
8472.551389469132,3.2081155336335714E-10,3.7646673202891233E-10,3.798341586168302E-10,3.832244724781884E-10,3.867046478690997E-10,3.9016806757440467E-10,3.936224027636149E-10,3.971162488211171E-10,4.00611627097468E-10,4.041043466071481E-10,4.076147630764844E-10,4.111092707630525E-10,4.1458596595542347E-10,4.1804344278710665E-10,4.2148014254861593E-10,4.248864415558041E-10,4.2826152507751623E-10,4.3159842879762135E-10,4.34865939616679E-10,4.381103233325817E-10,4.4133526577115887E-10,4.444984411856227E-10,4.4764443319761E-10,4.5073092364000634E-10,4.538789008703385E-10,4.5691053640774594E-10,4.598724470095331E-10,4.627744840281009E-10,4.656714532430916E-10,4.685614992514028E-10,4.713721425013314E-10,4.741382347669056E-10,4.768825385585038E-10,4.795858194246153E-10,4.822409952174889E-10,4.848336458979504E-10,4.873795260428287E-10,4.899743929959746E-10,4.924292105994328E-10,4.94863045999598E-10,4.972355614826764E-10,4.995425301916957E-10
8551.000939371625,3.2081155336335693E-10,3.7647139333714896E-10,3.798395796830691E-10,3.8322756560498826E-10,3.867003892069262E-10,3.9016539841813856E-10,3.936232934483626E-10,3.9711728669896055E-10,4.0061627105895273E-10,4.041074781074639E-10,4.0761633454311335E-10,4.1110974537701237E-10,4.1458431122718566E-10,4.1803852446751006E-10,4.2147017857645357E-10,4.248707601374724E-10,4.2823966881331117E-10,4.315700982355383E-10,4.3482791546690913E-10,4.3806399697477356E-10,4.41281586132992E-10,4.4443719178799325E-10,4.475699756547005E-10,4.506492372683333E-10,4.5382016390745576E-10,4.5683143321089746E-10,4.5977841027990643E-10,4.6266552590552525E-10,4.6555217127685565E-10,4.684321675866092E-10,4.712322768683801E-10,4.739877614579454E-10,4.767216961700578E-10,4.794149068756545E-10,4.820587909788221E-10,4.846421056793308E-10,4.871772949658115E-10,4.897431315480113E-10,4.921942605349994E-10,4.946204788097761E-10,4.96984510268664E-10,4.992833072054622E-10
8629.450489274117,3.2081155336335714E-10,3.764751141019251E-10,3.798445988537298E-10,3.8323126607337415E-10,3.8669672409171077E-10,3.9016259590468346E-10,3.936238684168564E-10,3.971175982649439E-10,4.0062011673785596E-10,4.041100415147056E-10,4.0761705644705254E-10,4.1110941576754086E-10,4.1458197435024403E-10,4.180330686933073E-10,4.2145970052290126E-10,4.248545483049111E-10,4.2821722361925016E-10,4.315411006741271E-10,4.3478941442337284E-10,4.3801728000993546E-10,4.4122716564530585E-10,4.4437498958824457E-10,4.4749434448834324E-10,4.5056616042147994E-10,4.537591362733591E-10,4.567496391049667E-10,4.596816664750808E-10,4.625538688127293E-10,4.654303561566598E-10,4.68299885676474E-10,4.710894751802072E-10,4.738343105214801E-10,4.765578388126113E-10,4.792405918355466E-10,4.818731904267997E-10,4.84447084619808E-10,4.86971673383334E-10,4.895077434824296E-10,4.919553560029368E-10,4.943735348851703E-10,4.967291762889196E-10,4.990198940352235E-10
8707.900039176608,3.2081155336335693E-10,3.764778115596749E-10,3.7984909925954127E-10,3.8323538867138374E-10,3.8669362677251204E-10,3.901596570818099E-10,3.93624092518655E-10,3.9711721326817494E-10,4.006230895376706E-10,4.0411195547852687E-10,4.076168696495441E-10,4.1110819897153546E-10,4.1457885882295E-10,4.180269574929559E-10,4.2144859233172894E-10,4.2483769051031305E-10,4.2819407858766895E-10,4.315113255486661E-10,4.3475035591324447E-10,4.3797008809021784E-10,4.411719140528547E-10,4.4431174189765607E-10,4.474174872373746E-10,4.5048161681410623E-10,4.5369540177730893E-10,4.5666490431004895E-10,4.595820309345017E-10,4.624393947055041E-10,4.6530588751181933E-10,4.681645175504588E-10,4.709436067288447E-10,4.736777611692629E-10,4.763908422208831E-10,4.790627279572726E-10,4.816840606686168E-10,4.842484490499674E-10,4.867625254733425E-10,4.892682998973837E-10,4.917124431505286E-10,4.941221207455914E-10,4.964694604700792E-10,4.987521794883772E-10
8786.349589079098,3.208115533633573E-10,3.764797569039572E-10,3.7985325359626164E-10,3.832399530821994E-10,3.8669122162172605E-10,3.9015684182419786E-10,3.936242031489625E-10,3.971164417271319E-10,4.0062540567162945E-10,4.0411338427748063E-10,4.076160086407168E-10,4.1110629404905107E-10,4.1457513497070495E-10,4.1802031106547026E-10,4.2143696897530685E-10,4.2482029344244223E-10,4.2817034129514884E-10,4.314808728127826E-10,4.347108483986594E-10,4.379225052791504E-10,4.411159334575738E-10,4.442475537768317E-10,4.473395635097549E-10,4.503957433448053E-10,4.53628646621667E-10,4.565771729774005E-10,4.5947954173348484E-10,4.623222459669426E-10,4.6517884785294155E-10,4.680261821259328E-10,4.707947914520133E-10,4.73518232688282E-10,4.76220800917555E-10,4.788814169919192E-10,4.814915207425239E-10,4.840463256283918E-10,4.865499448337516E-10,4.890252446873096E-10,4.914657812078716E-10,4.93866474438616E-10,4.962055685570968E-10,4.984803222192964E-10
8864.79913898159,3.2081155336335714E-10,3.764810292264925E-10,3.798570547052419E-10,3.832448264917989E-10,3.8668955745976416E-10,3.9015429117549223E-10,3.936242938130132E-10,3.9711542521304017E-10,4.006271160110506E-10,4.041143467461481E-10,4.076145328564373E-10,4.111037293961626E-10,4.1457079942357836E-10,4.180130847611148E-10,4.214247858542788E-10,4.248023139021842E-10,4.2814597195539655E-10,4.3144970134788755E-10,4.346708809465839E-10,4.378745063032517E-10,4.4105920941408907E-10,4.441824062861471E-10,4.472606239344009E-10,4.5030856517708255E-10,4.535583317369427E-10,4.5648619731205806E-10,4.5937406326903833E-10,4.6220240519764305E-10,4.650491875690383E-10,4.678848462607743E-10,4.706429960574045E-10,4.733556980541354E-10,4.760476828918163E-10,4.786966198815453E-10,4.812955540928325E-10,4.838406963806629E-10,4.863339033794413E-10,4.88778933224288E-10,4.912155345844738E-10,4.936067198690113E-10,4.959376002317227E-10,4.982043938722074E-10
